user_id,ad_id,clm_session_id,category_id,platform,survive,escape,quick_process,getting_inspired,structured_process,boost_my_cv,quick_scan,prove_to_self,compare_options,rich_data,unbiased_information,dry_data,clear_job_information,human_verification,head_start,treated_with_respect,standing_out,present_real_me,manage_insecurity,being_informed,learn_from_process,rank_values,rank_money,rank_stability,rank_atmosphere,rank_balance,rank_happiness,rank_development,rank_promotion,rank_freedom,values,money,stability,atmosphere,balance,happiness,development,promotion,freedom,missed_interview,satisfaction,shortcutter,survivor,dreamer,prepared,perfect,believer,no_persona,top_persona
4838073,551731985,a8e41e9f-e566-475d-be48-8ddd5a0e6dc9,56,Desktop,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,3,2,7,4,6,1,5,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
40250781,538950734,ae89ad9b-7569-4634-b355-656175cb06a8,1439,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,8,1,2,6,4,5,3,7,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,shortcutter
NA,545762164,dcebc593-4992-4715-80bf-5d940cb0dc60,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6,5,9,8,4,7,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,survivor
NA,377397867,d491edbf-01e1-4078-8181-9d5b79b0916c,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,8,9,7,6,2,5,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,survivor
43070353,510198110,18c72172-d336-4dcb-a789-888affeec88b,1421,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,9,1,2,5,6,3,8,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
432130245,504316491,9777cf3c-784f-4170-9bf6-72df49084d18,1421,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,5,8,1,3,2,7,4,6,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,shortcutter
76935183,348958870,86a2cb4a-6027-4702-960b-ca40030ce7c0,1445,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,8,9,5,1,7,6,4,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
21582167,559923576,def4032e-4f83-4f8b-a7b6-01e642b8ec65,64,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,5,7,2,3,1,4,8,9,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,shortcutter
67216276,475767980,4e614000-9a57-4a54-9f29-3e7c6c60b49b,1443,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,4,1,9,2,3,7,5,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,10,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
NA,556629162,3e8c7fce-6e76-4d90-bfbd-d96749456bb4,1477,Desktop,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,7,4,8,9,6,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,shortcutter
NA,558198332,af9b303e-4d7f-4ff1-97fc-54add09e1c7b,520,Desktop,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,2,4,7,9,1,6,8,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,prepared
13393075,453420783,38f12d52-29b8-4da3-96dd-7665c9fa0084,64,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,3,8,4,6,2,5,9,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
73538690,537483643,28703284-bfa3-4c5d-a630-fb6f8b69db17,1447,Desktop,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,3,1,5,6,4,2,8,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,perfect
NA,556524052,6aa9a0ec-b22f-49aa-9ef4-b4510c03dfb2,1435,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,6,7,3,9,8,2,5,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
478994475,368105466,f839f040-a6c2-44a9-8e03-e3b830ec423b,1421,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,5,3,7,4,2,8,1,6,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,survivor
81921313,555712541,58dbda2d-dd71-499f-8c43-38a978e1dab1,64,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,7,5,1,3,8,4,9,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,survivor
NA,544635741,ecf8eb0c-49ce-499c-b1e0-57ef4707b3cd,1435,Desktop,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,5,1,6,7,9,4,2,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,shortcutter
70274256,554265574,a9d7eb36-48bb-48a6-beee-423bb40f5409,163,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,8,6,2,7,1,9,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
NA,483106330,a5ac6ee1-774a-473b-b2c0-25e34107301c,1447,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5,2,3,4,1,8,6,9,7,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,prepared
NA,558749822,b9ce0ef7-0b35-4435-b504-cf64a59aea88,65,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,3,7,5,9,4,8,1,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
NA,522718545,4b2dcd6b-9ae3-489a-a0de-6d3af23d83f0,1447,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,1,5,8,9,2,7,4,6,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
NA,559798872,644fe7be-21d1-4400-a908-c7144de14c46,1469,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,8,6,9,1,7,4,3,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,dreamer
41961245,88471235,73bb2263-2028-4d99-b65c-507f3789a051,1435,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,8,2,6,7,1,5,3,9,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,survivor
435123748,559106783,9131e780-3ef3-4cda-b016-64e5e2406849,1421,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,2,3,4,7,6,5,8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,shortcutter
NA,556521339,77e75167-5167-44e0-b8ad-c9989d031604,520,Desktop,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4,1,8,3,7,6,2,5,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,shortcutter
327940401,560343201,e007afe0-36e0-4baa-9e49-6761486a0afd,1447,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,9,1,5,7,4,8,3,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
30993121,515828554,47c3c803-2887-4f71-b1a6-e3a537bd2b08,64,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,9,3,4,7,1,2,5,6,8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
477511049,557587422,6b567170-0004-420d-b21a-a2dd5a523b70,1443,Desktop,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,8,3,1,4,6,2,9,7,5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,prepared
45806817,543284133,ed59f1e0-e75b-41b5-91b3-fbbb5205763a,65,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,6,7,8,9,1,4,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
386890993,495550487,0a740405-15a0-4992-bd5f-771f942098b4,163,Desktop,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6,1,9,5,8,4,2,3,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,shortcutter
59529169,529363895,139dd989-725d-4d20-b37b-33ee860d2c6d,1421,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,9,1,6,2,4,8,7,3,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
18909113,529501677,6b698d94-8208-4eaf-8b9b-e474d6c6ef20,1447,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,8,2,3,1,5,4,7,9,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
NA,533786340,4ad73b0f-74f4-4c87-ace2-2b71b08dcb9d,1421,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,4,2,3,8,5,6,7,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
30922503,551263455,9ff17a43-8b81-40dc-a541-4f07445ffbc9,1421,Desktop,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,7,3,6,1,9,4,5,2,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,shortcutter
4359883,559436486,c84e35ae-b86c-4c7f-8a3b-38fd428d9a5c,NA,Desktop,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,7,3,2,1,4,9,8,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,dreamer
32340919,515353815,41f331cb-d612-4740-a35b-88495cdf93f7,1449,Desktop,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,9,2,7,5,1,4,3,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,believer
28953685,559020790,c9c885d9-1ec8-4758-93ab-1bd8b397ab96,1213,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,7,5,6,3,2,4,8,9,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,perfect
NA,558349258,8688a5ac-df64-447c-9452-edad18776900,1447,Desktop,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,7,1,4,6,3,8,5,9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,shortcutter
NA,529363895,6cbcf691-7e5b-44e2-866d-ea57f0fa3357,1421,Desktop,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,3,9,7,5,6,1,8,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA
NA,361024722,3707d1b4-0384-44ea-9311-fc1fba96be52,64,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,9,8,5,6,2,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,believer
58382424,480230790,957ccc09-4cd1-4328-b74e-cb8cc256d3c4,1447,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,6,9,5,2,4,8,7,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
1794123,551621769,e8b3b143-f4f2-4d09-942f-b83aa88f70cd,1429,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,1,9,5,4,7,8,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,shortcutter
25237919,557734593,7184d8e5-231b-4ac2-b0b9-99698a138935,1421,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,3,5,2,6,8,1,4,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,shortcutter
18666121,557712725,0f2cdcab-561f-4458-9660-0099376d88f4,1471,Desktop,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,8,7,4,9,5,3,2,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,prepared
461644429,554131726,91425e35-317d-4024-a9d7-108f7c8ae6d2,1445,Desktop,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,1,5,2,4,9,6,7,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,perfect
298448834,372368407,ebd3b58d-5a38-47ed-a10c-dc3775210570,65,Desktop,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,6,1,2,3,8,4,5,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,10,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,shortcutter
291718,499856245,44a86e75-4248-4b05-992a-1dd483d2d412,1445,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,6,4,7,9,8,5,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,shortcutter
33437923,379706009,d51c4fc7-3d94-40e7-93b2-93b26bf406a8,1443,Desktop,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,1,2,3,9,4,8,5,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
23029059,559354434,35b27289-58c0-4a95-889c-09100c260459,1421,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,2,7,1,9,8,5,4,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,shortcutter
NA,534974212,508875a3-b7d4-4bf2-bb0b-f84ebe870f0c,65,Desktop,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,9,2,7,8,4,5,1,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,prepared
NA,555994704,4ef7c12d-9842-4dcb-912f-45327ffd2dd1,1443,Desktop,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6,5,9,2,1,8,3,4,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,survivor
7303267,559685618,d359d121-1152-4b1e-ade2-0fb0b5d35c49,1435,Desktop,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,5,2,3,1,4,7,8,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,perfect
NA,560323753,2154aeab-cbb0-4775-bb91-ca0783a34b2f,1443,Desktop,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,2,1,4,3,7,5,6,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,believer
