,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1487,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,True
1488,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
1489,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False
1490,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False
1491,False,True,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False
1492,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
1493,False,True,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False
1494,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True
1495,True,False,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False
1496,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True
1497,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
1498,False,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True
1499,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False
1500,False,True,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False
1501,True,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False
1502,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
1503,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False
1504,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False
1505,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True
1506,False,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True
1507,False,True,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True
1508,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False
1509,False,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False
1510,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False
1511,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False
1512,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,True
1513,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False
1514,False,True,False,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True
1515,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False
1516,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False
1517,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True
1518,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
1519,False,True,True,False,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False
1520,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,True,False,False,False,False
1521,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False
1522,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True
1523,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True
1524,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False
1525,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False
1526,False,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,True
1527,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False
1528,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False
1529,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False
1530,False,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False
1531,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False
